ds,unique_id,y
2023-08-23,WI_2,1
2023-08-23,WI_3,0
2023-08-24,CA_1,4
2023-08-24,CA_2,1
2023-08-24,CA_3,4
2023-08-24,CA_4,0
2023-08-24,TX_1,0
2023-08-24,TX_2,1
2023-08-24,TX_3,0
2023-08-24,WI_1,1
2023-08-24,WI_2,4
2023-08-24,WI_3,2
2023-08-25,CA_1,2
2023-08-25,CA_2,0
2023-08-25,CA_3,0
2023-08-25,CA_4,0
2023-08-25,TX_1,0
2023-08-25,TX_2,2
2023-08-25,TX_3,2
2023-08-25,WI_1,0
2023-08-25,WI_2,1
2023-08-25,WI_3,0
2023-08-26,CA_1,1
2023-08-26,CA_2,0
2023-08-26,CA_3,0
2023-08-26,CA_4,0
2023-08-26,TX_1,0
2023-08-26,TX_2,1
2023-08-26,TX_3,0
2023-08-26,WI_1,2
2023-08-26,WI_2,3
2023-08-26,WI_3,3
2023-08-27,CA_1,2
2023-08-27,CA_2,0
2023-08-27,CA_3,0
2023-08-27,CA_4,1
2023-08-27,TX_1,0
2023-08-27,TX_2,0
2023-08-27,TX_3,0
2023-08-27,WI_1,1
2023-08-27,WI_2,0
2023-08-27,WI_3,3
2023-08-28,CA_1,0
2023-08-28,CA_2,2
2023-08-28,CA_3,2
2023-08-28,CA_4,0
2023-08-28,TX_1,0
2023-08-28,TX_2,1
2023-08-28,TX_3,1
2023-08-28,WI_1,0
2023-08-28,WI_2,2
2023-08-28,WI_3,1
2023-08-29,CA_1,3
2023-08-29,CA_2,4
2023-08-29,CA_3,7
2023-08-29,CA_4,0
2023-08-29,TX_1,0
2023-08-29,TX_2,2
2023-08-29,TX_3,1
2023-08-29,WI_1,0
2023-08-29,WI_2,4
2023-08-29,WI_3,2
2023-08-30,CA_1,3
2023-08-30,CA_2,2
2023-08-30,CA_3,2
2023-08-30,CA_4,1
2023-08-30,TX_1,0
2023-08-30,TX_2,1
2023-08-30,TX_3,0
2023-08-30,WI_1,0
2023-08-30,WI_2,0
2023-08-30,WI_3,2
2023-08-31,CA_1,4
2023-08-31,CA_2,6
2023-08-31,CA_3,1
2023-08-31,CA_4,3
2023-08-31,TX_1,1
2023-08-31,TX_2,1
2023-08-31,TX_3,2
2023-08-31,WI_1,2
2023-08-31,WI_2,2
2023-08-31,WI_3,1
2023-09-01,CA_1,2
2023-09-01,CA_2,1
2023-09-01,CA_3,1
2023-09-01,CA_4,2
2023-09-01,TX_1,0
2023-09-01,TX_2,1
2023-09-01,TX_3,0
2023-09-01,WI_1,4
2023-09-01,WI_2,0
2023-09-01,WI_3,1
2023-09-02,CA_1,0
2023-09-02,CA_2,1
2023-09-02,CA_3,0
2023-09-02,CA_4,2
2023-09-02,TX_1,0
2023-09-02,TX_2,0
2023-09-02,TX_3,4
2023-09-02,WI_1,4
2023-09-02,WI_2,0
2023-09-02,WI_3,4
2023-09-03,CA_1,0
2023-09-03,CA_2,5
2023-09-03,CA_3,4
2023-09-03,CA_4,0
2023-09-03,TX_1,0
2023-09-03,TX_2,1
2023-09-03,TX_3,1
2023-09-03,WI_1,0
2023-09-03,WI_2,1
2023-09-03,WI_3,3
2023-09-04,CA_1,5
2023-09-04,CA_2,3
2023-09-04,CA_3,0
2023-09-04,CA_4,0
2023-09-04,TX_1,1
2023-09-04,TX_2,3
2023-09-04,TX_3,0
2023-09-04,WI_1,5
2023-09-04,WI_2,1
2023-09-04,WI_3,2
2023-09-05,CA_1,6
2023-09-05,CA_2,0
2023-09-05,CA_3,1
2023-09-05,CA_4,1
2023-09-05,TX_1,1
2023-09-05,TX_2,2
2023-09-05,TX_3,0
2023-09-05,WI_1,4
2023-09-05,WI_2,2
2023-09-05,WI_3,2
2023-09-06,CA_1,0
2023-09-06,CA_2,3
2023-09-06,CA_3,2
2023-09-06,CA_4,0
2023-09-06,TX_1,0
2023-09-06,TX_2,0
2023-09-06,TX_3,0
2023-09-06,WI_1,4
2023-09-06,WI_2,2
2023-09-06,WI_3,1
2023-09-07,CA_1,0
2023-09-07,CA_2,3
2023-09-07,CA_3,1
2023-09-07,CA_4,0
2023-09-07,TX_1,0
2023-09-07,TX_2,0
2023-09-07,TX_3,2
2023-09-07,WI_1,2
2023-09-07,WI_2,0
2023-09-07,WI_3,3
2023-09-08,CA_1,0
2023-09-08,CA_2,4
2023-09-08,CA_3,3
2023-09-08,CA_4,3
2023-09-08,TX_1,0
2023-09-08,TX_2,0
2023-09-08,TX_3,1
2023-09-08,WI_1,1
2023-09-08,WI_2,5
2023-09-08,WI_3,1
2023-09-09,CA_1,1
2023-09-09,CA_2,0
2023-09-09,CA_3,4
2023-09-09,CA_4,0
2023-09-09,TX_1,0
2023-09-09,TX_2,1
2023-09-09,TX_3,0
2023-09-09,WI_1,3
2023-09-09,WI_2,1
2023-09-09,WI_3,3
2023-09-10,CA_1,0
2023-09-10,CA_2,1
2023-09-10,CA_3,7
2023-09-10,CA_4,3
2023-09-10,TX_1,1
2023-09-10,TX_2,1
2023-09-10,TX_3,0
2023-09-10,WI_1,2
2023-09-10,WI_2,4
2023-09-10,WI_3,2
2023-09-11,CA_1,4
2023-09-11,CA_2,0
2023-09-11,CA_3,11
2023-09-11,CA_4,0
2023-09-11,TX_1,1
2023-09-11,TX_2,0
2023-09-11,TX_3,2
2023-09-11,WI_1,3
2023-09-11,WI_2,2
2023-09-11,WI_3,0
2023-09-12,CA_1,0
2023-09-12,CA_2,1
2023-09-12,CA_3,0
2023-09-12,CA_4,0
2023-09-12,TX_1,0
2023-09-12,TX_2,3
2023-09-12,TX_3,0
2023-09-12,WI_1,2
2023-09-12,WI_2,1
2023-09-12,WI_3,6
2023-09-13,CA_1,4
2023-09-13,CA_2,1
2023-09-13,CA_3,0
2023-09-13,CA_4,3
2023-09-13,TX_1,2
2023-09-13,TX_2,2
2023-09-13,TX_3,0
2023-09-13,WI_1,2
2023-09-13,WI_2,2
2023-09-13,WI_3,1
2023-09-14,CA_1,2
2023-09-14,CA_2,0
2023-09-14,CA_3,1
2023-09-14,CA_4,1
2023-09-14,TX_1,0
2023-09-14,TX_2,1
2023-09-14,TX_3,1
2023-09-14,WI_1,6
2023-09-14,WI_2,4
2023-09-14,WI_3,2
2023-09-15,CA_1,1
2023-09-15,CA_2,1
2023-09-15,CA_3,2
2023-09-15,CA_4,0
2023-09-15,TX_1,0
2023-09-15,TX_2,0
2023-09-15,TX_3,2
2023-09-15,WI_1,1
2023-09-15,WI_2,2
2023-09-15,WI_3,2
2023-09-16,CA_1,0
2023-09-16,CA_2,4
2023-09-16,CA_3,3
2023-09-16,CA_4,0
2023-09-16,TX_1,0
2023-09-16,TX_2,0
2023-09-16,TX_3,0
2023-09-16,WI_1,0
2023-09-16,WI_2,1
2023-09-16,WI_3,0
2023-09-17,CA_1,0
2023-09-17,CA_2,7
2023-09-17,CA_3,1
2023-09-17,CA_4,0
2023-09-17,TX_1,1
2023-09-17,TX_2,2
2023-09-17,TX_3,3
2023-09-17,WI_1,6
2023-09-17,WI_2,3
2023-09-17,WI_3,3
2023-09-18,CA_1,0
2023-09-18,CA_2,3
2023-09-18,CA_3,1
2023-09-18,CA_4,0
2023-09-18,TX_1,1
2023-09-18,TX_2,0
2023-09-18,TX_3,1
2023-09-18,WI_1,3
2023-09-18,WI_2,5
2023-09-18,WI_3,0
2023-09-19,CA_1,0
2023-09-19,CA_2,6
2023-09-19,CA_3,3
2023-09-19,CA_4,1
2023-09-19,TX_1,0
2023-09-19,TX_2,0
2023-09-19,TX_3,0
2023-09-19,WI_1,3
2023-09-19,WI_2,0
2023-09-19,WI_3,1
2023-09-20,CA_1,2
2023-09-20,CA_2,2
2023-09-20,CA_3,5
2023-09-20,CA_4,0
2023-09-20,TX_1,1
2023-09-20,TX_2,1
2023-09-20,TX_3,0
2023-09-20,WI_1,2
2023-09-20,WI_2,0
2023-09-20,WI_3,1
2023-09-21,CA_1,4
2023-09-21,CA_2,0
2023-09-21,CA_3,2
2023-09-21,CA_4,0
2023-09-21,TX_1,1
2023-09-21,TX_2,0
2023-09-21,TX_3,0
2023-09-21,WI_1,0
2023-09-21,WI_2,0
2023-09-21,WI_3,2
2023-09-22,CA_1,2
2023-09-22,CA_2,1
2023-09-22,CA_3,0
2023-09-22,CA_4,0
2023-09-22,TX_1,0
2023-09-22,TX_2,1
2023-09-22,TX_3,1
2023-09-22,WI_1,0
2023-09-22,WI_2,2
2023-09-22,WI_3,0
2023-09-23,CA_1,3
2023-09-23,CA_2,2
2023-09-23,CA_3,1
2023-09-23,CA_4,1
2023-09-23,TX_1,0
2023-09-23,TX_2,0
2023-09-23,TX_3,1
2023-09-23,WI_1,2
2023-09-23,WI_2,0
2023-09-23,WI_3,2
2023-09-24,CA_1,0
2023-09-24,CA_2,0
2023-09-24,CA_3,2
2023-09-24,CA_4,0
2023-09-24,TX_1,0
2023-09-24,TX_2,3
2023-09-24,TX_3,0
2023-09-24,WI_1,1
2023-09-24,WI_2,0
2023-09-24,WI_3,0
2023-09-25,CA_1,0
2023-09-25,CA_2,1
2023-09-25,CA_3,2
2023-09-25,CA_4,7
2023-09-25,TX_1,0
2023-09-25,TX_2,0
2023-09-25,TX_3,0
2023-09-25,WI_1,1
2023-09-25,WI_2,2
2023-09-25,WI_3,0
2023-09-26,CA_1,3
2023-09-26,CA_2,0
2023-09-26,CA_3,1
2023-09-26,CA_4,0
2023-09-26,TX_1,0
2023-09-26,TX_2,3
2023-09-26,TX_3,0
2023-09-26,WI_1,1
2023-09-26,WI_2,1
2023-09-26,WI_3,5
2023-09-27,CA_1,2
2023-09-27,CA_2,7
2023-09-27,CA_3,4
2023-09-27,CA_4,1
2023-09-27,TX_1,0
2023-09-27,TX_2,0
2023-09-27,TX_3,1
2023-09-27,WI_1,7
2023-09-27,WI_2,2
2023-09-27,WI_3,2
2023-09-28,CA_1,7
2023-09-28,CA_2,0
2023-09-28,CA_3,2
2023-09-28,CA_4,0
2023-09-28,TX_1,0
2023-09-28,TX_2,2
2023-09-28,TX_3,0
2023-09-28,WI_1,7
2023-09-28,WI_2,1
2023-09-28,WI_3,2
2023-09-29,CA_1,0
2023-09-29,CA_2,2
2023-09-29,CA_3,0
2023-09-29,CA_4,1
2023-09-29,TX_1,0
2023-09-29,TX_2,0
2023-09-29,TX_3,2
2023-09-29,WI_1,1
2023-09-29,WI_2,0
2023-09-29,WI_3,1
2023-09-30,CA_1,0
2023-09-30,CA_2,0
2023-09-30,CA_3,0
2023-09-30,CA_4,0
2023-09-30,TX_1,0
2023-09-30,TX_2,1
2023-09-30,TX_3,0
2023-09-30,WI_1,3
2023-09-30,WI_2,1
2023-09-30,WI_3,0
2023-10-01,CA_1,0
2023-10-01,CA_2,0
2023-10-01,CA_3,5
2023-10-01,CA_4,1
2023-10-01,TX_1,1
2023-10-01,TX_2,0
2023-10-01,TX_3,0
2023-10-01,WI_1,1
2023-10-01,WI_2,1
2023-10-01,WI_3,0
2023-10-02,CA_1,4
2023-10-02,CA_2,1
2023-10-02,CA_3,3
2023-10-02,CA_4,2
2023-10-02,TX_1,0
2023-10-02,TX_2,2
2023-10-02,TX_3,0
2023-10-02,WI_1,0
2023-10-02,WI_2,3
2023-10-02,WI_3,2
2023-10-03,CA_1,4
2023-10-03,CA_2,3
2023-10-03,CA_3,7
2023-10-03,CA_4,0
2023-10-03,TX_1,0
2023-10-03,TX_2,0
2023-10-03,TX_3,0
2023-10-03,WI_1,5
2023-10-03,WI_2,1
2023-10-03,WI_3,0
2023-10-04,CA_1,3
2023-10-04,CA_2,1
2023-10-04,CA_3,3
2023-10-04,CA_4,3
2023-10-04,TX_1,0
2023-10-04,TX_2,0
2023-10-04,TX_3,0
2023-10-04,WI_1,1
2023-10-04,WI_2,2
2023-10-04,WI_3,0
2023-10-05,CA_1,1
2023-10-05,CA_2,7
2023-10-05,CA_3,2
2023-10-05,CA_4,1
2023-10-05,TX_1,0
2023-10-05,TX_2,0
2023-10-05,TX_3,1
2023-10-05,WI_1,6
2023-10-05,WI_2,1
2023-10-05,WI_3,1
2023-10-06,CA_1,1
2023-10-06,CA_2,0
2023-10-06,CA_3,1
2023-10-06,CA_4,1
2023-10-06,TX_1,0
2023-10-06,TX_2,0
2023-10-06,TX_3,2
2023-10-06,WI_1,0
2023-10-06,WI_2,1
2023-10-06,WI_3,1
2023-10-07,CA_1,1
2023-10-07,CA_2,6
2023-10-07,CA_3,3
2023-10-07,CA_4,0
2023-10-07,TX_1,0
2023-10-07,TX_2,0
2023-10-07,TX_3,0
2023-10-07,WI_1,3
2023-10-07,WI_2,9
2023-10-07,WI_3,1
2023-10-08,CA_1,4
2023-10-08,CA_2,0
2023-10-08,CA_3,4
2023-10-08,CA_4,0
2023-10-08,TX_1,0
2023-10-08,TX_2,0
2023-10-08,TX_3,0
2023-10-08,WI_1,0
2023-10-08,WI_2,3
2023-10-08,WI_3,0
2023-10-09,CA_1,5
2023-10-09,CA_2,0
2023-10-09,CA_3,5
2023-10-09,CA_4,1
2023-10-09,TX_1,0
2023-10-09,TX_2,1
2023-10-09,TX_3,1
2023-10-09,WI_1,4
2023-10-09,WI_2,3
2023-10-09,WI_3,2
2023-10-10,CA_1,4
2023-10-10,CA_2,2
2023-10-10,CA_3,4
2023-10-10,CA_4,0
2023-10-10,TX_1,1
2023-10-10,TX_2,0
2023-10-10,TX_3,0
2023-10-10,WI_1,3
2023-10-10,WI_2,2
2023-10-10,WI_3,1
2023-10-11,CA_1,2
2023-10-11,CA_2,1
2023-10-11,CA_3,3
2023-10-11,CA_4,2
2023-10-11,TX_1,0
2023-10-11,TX_2,0
2023-10-11,TX_3,3
2023-10-11,WI_1,0
2023-10-11,WI_2,2
2023-10-11,WI_3,4
2023-10-12,CA_1,10
2023-10-12,CA_2,0
2023-10-12,CA_3,4
2023-10-12,CA_4,0
2023-10-12,TX_1,0
2023-10-12,TX_2,0
2023-10-12,TX_3,0
2023-10-12,WI_1,2
2023-10-12,WI_2,0
2023-10-12,WI_3,0
2023-10-13,CA_1,0
2023-10-13,CA_2,6
2023-10-13,CA_3,0
2023-10-13,CA_4,3
2023-10-13,TX_1,0
2023-10-13,TX_2,1
2023-10-13,TX_3,1
2023-10-13,WI_1,3
2023-10-13,WI_2,2
2023-10-13,WI_3,0
2023-10-14,CA_1,5
2023-10-14,CA_2,2
2023-10-14,CA_3,2
2023-10-14,CA_4,0
2023-10-14,TX_1,0
2023-10-14,TX_2,0
2023-10-14,TX_3,1
2023-10-14,WI_1,2
2023-10-14,WI_2,1
2023-10-14,WI_3,0
2023-10-15,CA_1,2
2023-10-15,CA_2,1
2023-10-15,CA_3,2
2023-10-15,CA_4,0
2023-10-15,TX_1,1
2023-10-15,TX_2,0
2023-10-15,TX_3,1
2023-10-15,WI_1,7
2023-10-15,WI_2,0
2023-10-15,WI_3,3
2023-10-16,CA_1,0
2023-10-16,CA_2,2
2023-10-16,CA_3,4
2023-10-16,CA_4,0
2023-10-16,TX_1,0
2023-10-16,TX_2,1
2023-10-16,TX_3,0
2023-10-16,WI_1,0
2023-10-16,WI_2,0
2023-10-16,WI_3,4
2023-10-17,CA_1,3
2023-10-17,CA_2,1
2023-10-17,CA_3,3
2023-10-17,CA_4,1
2023-10-17,TX_1,0
2023-10-17,TX_2,0
2023-10-17,TX_3,1
2023-10-17,WI_1,0
2023-10-17,WI_2,8
2023-10-17,WI_3,2
2023-10-18,CA_1,5
2023-10-18,CA_2,1
2023-10-18,CA_3,4
2023-10-18,CA_4,0
2023-10-18,TX_1,0
2023-10-18,TX_2,2
2023-10-18,TX_3,0
2023-10-18,WI_1,0
2023-10-18,WI_2,2
2023-10-18,WI_3,2
2023-10-19,CA_1,3
2023-10-19,CA_2,1
2023-10-19,CA_3,2
2023-10-19,CA_4,0
2023-10-19,TX_1,0
2023-10-19,TX_2,0
2023-10-19,TX_3,0
2023-10-19,WI_1,1
2023-10-19,WI_2,0
2023-10-19,WI_3,0
2023-10-20,CA_1,1
2023-10-20,CA_2,0
2023-10-20,CA_3,0
2023-10-20,CA_4,0
2023-10-20,TX_1,0
2023-10-20,TX_2,0
2023-10-20,TX_3,0
2023-10-20,WI_1,4
2023-10-20,WI_2,3
2023-10-20,WI_3,2
2023-10-21,CA_1,2
2023-10-21,CA_2,0
2023-10-21,CA_3,4
2023-10-21,CA_4,2
2023-10-21,TX_1,1
2023-10-21,TX_2,1
2023-10-21,TX_3,0
2023-10-21,WI_1,3
2023-10-21,WI_2,0
2023-10-21,WI_3,1
2023-10-22,CA_1,2
2023-10-22,CA_2,0
2023-10-22,CA_3,1
2023-10-22,CA_4,2
2023-10-22,TX_1,1
2023-10-22,TX_2,1
2023-10-22,TX_3,1
2023-10-22,WI_1,1
2023-10-22,WI_2,1
2023-10-22,WI_3,0
2023-10-23,CA_1,1
2023-10-23,CA_2,2
2023-10-23,CA_3,4
2023-10-23,CA_4,0
2023-10-23,TX_1,2
2023-10-23,TX_2,0
2023-10-23,TX_3,0
2023-10-23,WI_1,5
2023-10-23,WI_2,3
2023-10-23,WI_3,10
2023-10-24,CA_1,0
2023-10-24,CA_2,0
2023-10-24,CA_3,3
2023-10-24,CA_4,2
2023-10-24,TX_1,2
2023-10-24,TX_2,1
2023-10-24,TX_3,1
2023-10-24,WI_1,1
2023-10-24,WI_2,0
2023-10-24,WI_3,0
2023-10-25,CA_1,3
2023-10-25,CA_2,8
2023-10-25,CA_3,4
2023-10-25,CA_4,1
2023-10-25,TX_1,1
2023-10-25,TX_2,0
2023-10-25,TX_3,0
2023-10-25,WI_1,3
2023-10-25,WI_2,1
2023-10-25,WI_3,0
2023-10-26,CA_1,1
2023-10-26,CA_2,0
2023-10-26,CA_3,0
2023-10-26,CA_4,0
2023-10-26,TX_1,0
2023-10-26,TX_2,0
2023-10-26,TX_3,2
2023-10-26,WI_1,4
2023-10-26,WI_2,1
2023-10-26,WI_3,1
2023-10-27,CA_1,1
2023-10-27,CA_2,2
2023-10-27,CA_3,0
2023-10-27,CA_4,0
2023-10-27,TX_1,0
2023-10-27,TX_2,0
2023-10-27,TX_3,0
2023-10-27,WI_1,0
2023-10-27,WI_2,1
2023-10-27,WI_3,2
2023-10-28,CA_1,6
2023-10-28,CA_2,0
2023-10-28,CA_3,3
2023-10-28,CA_4,1
2023-10-28,TX_1,1
2023-10-28,TX_2,0
2023-10-28,TX_3,0
2023-10-28,WI_1,5
2023-10-28,WI_2,4
2023-10-28,WI_3,11
2023-10-29,CA_1,2
2023-10-29,CA_2,0
2023-10-29,CA_3,0
2023-10-29,CA_4,0
2023-10-29,TX_1,0
2023-10-29,TX_2,7
2023-10-29,TX_3,0
2023-10-29,WI_1,2
2023-10-29,WI_2,2
2023-10-29,WI_3,2
2023-10-30,CA_1,5
2023-10-30,CA_2,4
2023-10-30,CA_3,2
2023-10-30,CA_4,0
2023-10-30,TX_1,0
2023-10-30,TX_2,0
2023-10-30,TX_3,0
2023-10-30,WI_1,2
2023-10-30,WI_2,3
2023-10-30,WI_3,3
2023-10-31,CA_1,5
2023-10-31,CA_2,2
2023-10-31,CA_3,0
2023-10-31,CA_4,0
2023-10-31,TX_1,1
2023-10-31,TX_2,0
2023-10-31,TX_3,0
2023-10-31,WI_1,1
2023-10-31,WI_2,1
2023-10-31,WI_3,3
2023-11-01,CA_1,4
2023-11-01,CA_2,0
2023-11-01,CA_3,0
2023-11-01,CA_4,1
2023-11-01,TX_1,1
2023-11-01,TX_2,0
2023-11-01,TX_3,1
2023-11-01,WI_1,2
2023-11-01,WI_2,3
2023-11-01,WI_3,0
2023-11-02,CA_1,0
2023-11-02,CA_2,3
2023-11-02,CA_3,4
2023-11-02,CA_4,0
2023-11-02,TX_1,1
2023-11-02,TX_2,0
2023-11-02,TX_3,2
2023-11-02,WI_1,9
2023-11-02,WI_2,0
2023-11-02,WI_3,5
2023-11-03,CA_1,4
2023-11-03,CA_2,1
2023-11-03,CA_3,3
2023-11-03,CA_4,0
2023-11-03,TX_1,0
2023-11-03,TX_2,0
2023-11-03,TX_3,1
2023-11-03,WI_1,4
2023-11-03,WI_2,3
2023-11-03,WI_3,3
2023-11-04,CA_1,6
2023-11-04,CA_2,0
2023-11-04,CA_3,2
2023-11-04,CA_4,1
2023-11-04,TX_1,1
2023-11-04,TX_2,0
2023-11-04,TX_3,0
2023-11-04,WI_1,1
2023-11-04,WI_2,2
2023-11-04,WI_3,2
2023-11-05,CA_1,0
2023-11-05,CA_2,0
2023-11-05,CA_3,3
2023-11-05,CA_4,1
2023-11-05,TX_1,0
2023-11-05,TX_2,1
2023-11-05,TX_3,4
2023-11-05,WI_1,6
2023-11-05,WI_2,0
2023-11-05,WI_3,3
2023-11-06,CA_1,2
2023-11-06,CA_2,2
2023-11-06,CA_3,0
2023-11-06,CA_4,1
2023-11-06,TX_1,0
2023-11-06,TX_2,0
2023-11-06,TX_3,0
2023-11-06,WI_1,4
2023-11-06,WI_2,0
2023-11-06,WI_3,3
2023-11-07,CA_1,2
2023-11-07,CA_2,1
2023-11-07,CA_3,1
2023-11-07,CA_4,1
2023-11-07,TX_1,0
2023-11-07,TX_2,1
2023-11-07,TX_3,2
2023-11-07,WI_1,2
2023-11-07,WI_2,8
2023-11-07,WI_3,4
2023-11-08,CA_1,8
2023-11-08,CA_2,8
2023-11-08,CA_3,3
2023-11-08,CA_4,0
2023-11-08,TX_1,1
2023-11-08,TX_2,2
2023-11-08,TX_3,2
2023-11-08,WI_1,2
2023-11-08,WI_2,3
2023-11-08,WI_3,3
2023-11-09,CA_1,1
2023-11-09,CA_2,0
2023-11-09,CA_3,1
2023-11-09,CA_4,1
2023-11-09,TX_1,0
2023-11-09,TX_2,1
2023-11-09,TX_3,0
2023-11-09,WI_1,1
2023-11-09,WI_2,6
2023-11-09,WI_3,3
2023-11-10,CA_1,0
2023-11-10,CA_2,2
2023-11-10,CA_3,1
2023-11-10,CA_4,3
2023-11-10,TX_1,0
2023-11-10,TX_2,0
2023-11-10,TX_3,0
2023-11-10,WI_1,4
2023-11-10,WI_2,0
2023-11-10,WI_3,0
2023-11-11,CA_1,0
2023-11-11,CA_2,1
2023-11-11,CA_3,2
2023-11-11,CA_4,0
2023-11-11,TX_1,0
2023-11-11,TX_2,2
2023-11-11,TX_3,0
2023-11-11,WI_1,3
2023-11-11,WI_2,3
2023-11-11,WI_3,3
2023-11-12,CA_1,0
2023-11-12,CA_2,0
2023-11-12,CA_3,1
2023-11-12,CA_4,0
2023-11-12,TX_1,0
2023-11-12,TX_2,0
2023-11-12,TX_3,1
2023-11-12,WI_1,6
2023-11-12,WI_2,4
2023-11-12,WI_3,3
2023-11-13,CA_1,3
2023-11-13,CA_2,1
2023-11-13,CA_3,0
2023-11-13,CA_4,3
2023-11-13,TX_1,0
2023-11-13,TX_2,0
2023-11-13,TX_3,0
2023-11-13,WI_1,4
2023-11-13,WI_2,2
2023-11-13,WI_3,2
2023-11-14,CA_1,3
2023-11-14,CA_2,7
2023-11-14,CA_3,3
2023-11-14,CA_4,0
2023-11-14,TX_1,1
2023-11-14,TX_2,0
2023-11-14,TX_3,0
2023-11-14,WI_1,2
2023-11-14,WI_2,0
2023-11-14,WI_3,5
2023-11-15,CA_1,1
2023-11-15,CA_2,2
2023-11-15,CA_3,1
2023-11-15,CA_4,0
2023-11-15,TX_1,1
2023-11-15,TX_2,0
2023-11-15,TX_3,0
2023-11-15,WI_1,1
2023-11-15,WI_2,3
2023-11-15,WI_3,2
2023-11-16,CA_1,1
2023-11-16,CA_2,2
2023-11-16,CA_3,0
2023-11-16,CA_4,0
2023-11-16,TX_1,0
2023-11-16,TX_2,0
2023-11-16,TX_3,1
2023-11-16,WI_1,1
2023-11-16,WI_2,0
2023-11-16,WI_3,5
2023-11-17,CA_1,4
2023-11-17,CA_2,0
2023-11-17,CA_3,2
2023-11-17,CA_4,0
2023-11-17,TX_1,0
2023-11-17,TX_2,0
2023-11-17,TX_3,1
2023-11-17,WI_1,8
2023-11-17,WI_2,1
2023-11-17,WI_3,3
2023-11-18,CA_1,3
2023-11-18,CA_2,0
2023-11-18,CA_3,11
2023-11-18,CA_4,0
2023-11-18,TX_1,0
2023-11-18,TX_2,0
2023-11-18,TX_3,0
2023-11-18,WI_1,0
2023-11-18,WI_2,4
2023-11-18,WI_3,0
2023-11-19,CA_1,1
2023-11-19,CA_2,0
2023-11-19,CA_3,2
2023-11-19,CA_4,0
2023-11-19,TX_1,0
2023-11-19,TX_2,0
2023-11-19,TX_3,0
2023-11-19,WI_1,1
2023-11-19,WI_2,1
2023-11-19,WI_3,0
2023-11-20,CA_1,9
2023-11-20,CA_2,11
2023-11-20,CA_3,1
2023-11-20,CA_4,0
2023-11-20,TX_1,0
2023-11-20,TX_2,0
2023-11-20,TX_3,0
2023-11-20,WI_1,4
2023-11-20,WI_2,0
2023-11-20,WI_3,0
2023-11-21,CA_1,3
2023-11-21,CA_2,0
2023-11-21,CA_3,2
2023-11-21,CA_4,0
2023-11-21,TX_1,0
2023-11-21,TX_2,2
2023-11-21,TX_3,0
2023-11-21,WI_1,3
2023-11-21,WI_2,8
2023-11-21,WI_3,10
2023-11-22,CA_1,1
2023-11-22,CA_2,2
2023-11-22,CA_3,0
2023-11-22,CA_4,0
2023-11-22,TX_1,0
2023-11-22,TX_2,2
2023-11-22,TX_3,0
2023-11-22,WI_1,0
2023-11-22,WI_2,0
2023-11-22,WI_3,2
2023-11-23,CA_1,3
2023-11-23,CA_2,1
2023-11-23,CA_3,3
2023-11-23,CA_4,0
2023-11-23,TX_1,1
2023-11-23,TX_2,1
2023-11-23,TX_3,2
2023-11-23,WI_1,7
2023-11-23,WI_2,0
2023-11-23,WI_3,0
2023-11-24,CA_1,0
2023-11-24,CA_2,0
2023-11-24,CA_3,0
2023-11-24,CA_4,0
2023-11-24,TX_1,0
2023-11-24,TX_2,0
2023-11-24,TX_3,0
2023-11-24,WI_1,2
2023-11-24,WI_2,1
2023-11-24,WI_3,0
2023-11-25,CA_1,3
2023-11-25,CA_2,4
2023-11-25,CA_3,0
2023-11-25,CA_4,3
2023-11-25,TX_1,1
2023-11-25,TX_2,0
2023-11-25,TX_3,0
2023-11-25,WI_1,4
2023-11-25,WI_2,1
2023-11-25,WI_3,2
2023-11-26,CA_1,0
2023-11-26,CA_2,0
2023-11-26,CA_3,0
2023-11-26,CA_4,0
2023-11-26,TX_1,0
2023-11-26,TX_2,0
2023-11-26,TX_3,0
2023-11-26,WI_1,0
2023-11-26,WI_2,2
2023-11-26,WI_3,0
2023-11-27,CA_1,0
2023-11-27,CA_2,0
2023-11-27,CA_3,4
2023-11-27,CA_4,1
2023-11-27,TX_1,1
2023-11-27,TX_2,0
2023-11-27,TX_3,0
2023-11-27,WI_1,1
2023-11-27,WI_2,0
2023-11-27,WI_3,1
2023-11-28,CA_1,0
2023-11-28,CA_2,3
2023-11-28,CA_3,1
2023-11-28,CA_4,0
2023-11-28,TX_1,0
2023-11-28,TX_2,1
2023-11-28,TX_3,0
2023-11-28,WI_1,2
2023-11-28,WI_2,0
2023-11-28,WI_3,2
2023-11-29,CA_1,0
2023-11-29,CA_2,1
2023-11-29,CA_3,0
2023-11-29,CA_4,2
2023-11-29,TX_1,1
2023-11-29,TX_2,0
2023-11-29,TX_3,0
2023-11-29,WI_1,1
2023-11-29,WI_2,1
2023-11-29,WI_3,0
2023-11-30,CA_1,3
2023-11-30,CA_2,0
2023-11-30,CA_3,2
2023-11-30,CA_4,0
2023-11-30,TX_1,1
2023-11-30,TX_2,1
2023-11-30,TX_3,0
2023-11-30,WI_1,4
2023-11-30,WI_2,0
2023-11-30,WI_3,2
2023-12-01,CA_1,0
2023-12-01,CA_2,1
2023-12-01,CA_3,2
2023-12-01,CA_4,2
2023-12-01,TX_1,0
2023-12-01,TX_2,0
2023-12-01,TX_3,0
